,W/L,Fighter1,Fighter2,F1_Kd,F2_Kd,F1_Str,F2_Str,F1_Td,F2_Td,F1_Sub,F2_Sub,Weight class,Method,Round,Time
4518,win,Aaron Simpson,Brad Tavares,0,0,43,13,2,1,2,0,Middleweight,U-DEC,3,5:00
4519,win,Anthony Njokuani,Andre Winner,0,0,116,15,2,0,0,0,Lightweight,U-DEC,3,5:00
4520,win,Jeff Hougland,Donny Walker,0,0,61,31,1,0,4,2,Bantamweight,U-DEC,3,5:00
4521,win,Cheick Kongo,Pat Barry,1,2,10,8,0,0,0,0,Heavyweight,KO/TKO,1,2:39
4522,win,Charlie Brenneman,Rick Story,0,0,11,17,5,2,0,4,Welterweight,U-DEC,3,5:00
4523,win,Matt Brown,John Howard,0,0,38,20,3,5,3,0,Welterweight,U-DEC,3,5:00
4524,win,Matt Mitrione,Christian Morecraft,3,0,37,17,0,2,0,0,Heavyweight,KO/TKO,2,4:28
4525,win,Tyson Griffin,Manvel Gamburyan,0,0,67,32,0,2,0,0,Featherweight,U-DEC,3,5:00
4526,win,Javier Vazquez,Joe Stevenson,0,0,62,27,3,0,1,1,Featherweight,U-DEC,3,5:00
4527,win,Joe Lauzon,Curt Warburton,1,0,12,5,0,0,1,0,Lightweight,SUB,1,1:58
4528,win,Rich Attonito,Daniel Roberts,1,0,66,23,1,1,0,1,Welterweight,U-DEC,3,5:00
4529,nc,Nik Lentz,Charles Oliveira,0,1,14,31,2,1,2,3,Lightweight,Overturned,2,1:48
4530,win,Ricardo Lamas,Matt Grice,1,0,16,6,1,0,0,0,Featherweight,KO/TKO,1,4:41
4531,win,Michael Johnson,Edward Faaloloto,1,0,27,17,1,0,0,0,Lightweight,KO/TKO,1,4:42
4532,win,Junior Dos Santos,Shane Carwin,1,0,88,20,2,1,0,0,Heavyweight,U-DEC,3,5:00
4533,win,Kenny Florian,Diego Nunes,0,1,42,31,4,2,1,0,Featherweight,U-DEC,3,5:00
4534,win,Mark Munoz,Demian Maia,0,0,44,32,3,0,1,2,Middleweight,U-DEC,3,5:00
4535,win,Dave Herman,Jon Olav Einemo,1,0,55,34,1,1,0,0,Heavyweight,KO/TKO,2,3:19
4536,win,Donald Cerrone,Vagner Rocha,0,0,86,46,0,1,0,0,Lightweight,U-DEC,3,5:00
4537,win,Sam Stout,Yves Edwards,1,0,13,14,0,1,0,0,Lightweight,KO/TKO,1,3:52
4538,win,Chris Weidman,Jesse Bongfeldt,0,0,7,5,1,0,1,0,Middleweight,SUB,1,4:54
4539,win,Krzysztof Soszynski,Mike Massenzio,0,0,66,17,0,2,0,0,Light Heavyweight,U-DEC,3,5:00
4540,win,Nick Ring,James Head,0,1,58,30,5,0,1,0,Middleweight,SUB,3,3:33
4541,win,Dustin Poirier,Jason Young,0,0,77,57,5,0,0,0,Featherweight,U-DEC,3,5:00
4542,win,Joey Beltran,Aaron Rosa,0,0,88,73,1,0,0,0,Heavyweight,KO/TKO,3,1:26
4543,win,Darren Elkins,Michihiro Omigawa,0,0,78,65,1,1,0,0,Featherweight,U-DEC,3,5:00
4544,win,Tony Ferguson,Ramsey Nijem,1,0,21,12,2,0,0,0,Welterweight,KO/TKO,1,3:54
4545,win,Clay Guida,Anthony Pettis,0,0,19,14,5,0,0,1,Lightweight,U-DEC,3,5:00
4546,win,Ed Herman,Tim Credeur,1,0,11,11,0,0,0,0,Middleweight,KO/TKO,1,0:48
4547,win,Kyle Kingsbury,Fabio Maldonado,0,0,95,78,5,2,0,2,Light Heavyweight,U-DEC,3,5:00
4548,win,Chris Cope,Chuck O'Neil,0,0,66,47,0,0,0,0,Welterweight,U-DEC,3,5:00
4549,win,Jeremy Stephens,Danny Downes,0,0,55,32,6,0,3,1,Lightweight,U-DEC,3,5:00
4550,win,George Roop,Josh Grispi,1,0,91,11,0,4,0,0,Featherweight,KO/TKO,3,3:14
4551,win,Shamar Bailey,Ryan McGillivray,0,0,33,19,5,0,0,0,Welterweight,U-DEC,3,5:00
4552,win,Clay Harvison,Justin Edwards,0,0,57,42,1,7,2,0,Welterweight,S-DEC,3,5:00
4553,win,Scott Jorgensen,Ken Stone,0,0,15,18,1,0,0,0,Bantamweight,KO/TKO,1,4:01
4554,win,Reuben Duran,Francisco Rivera,0,0,42,22,2,0,2,3,Bantamweight,SUB,3,1:57
4555,win,Quinton Jackson,Matt Hamill,0,0,55,32,0,0,0,0,Light Heavyweight,U-DEC,3,5:00
4556,win,Frank Mir,Roy Nelson,0,0,46,21,6,0,0,0,Heavyweight,U-DEC,3,5:00
4557,win,Travis Browne,Stefan Struve,1,0,17,10,1,0,0,2,Heavyweight,KO/TKO,1,4:11
4558,win,Rick Story,Thiago Alves,0,0,62,41,4,1,0,0,Welterweight,U-DEC,3,5:00
4559,win,Brian Stann,Jorge Santiago,2,0,47,14,0,0,0,0,Middleweight,KO/TKO,2,4:29
4560,win,Demetrious Johnson,Miguel Torres,0,0,13,10,5,0,0,3,Bantamweight,U-DEC,3,5:00
4561,win,Tim Boetsch,Kendall Grove,0,0,17,20,7,1,0,0,Middleweight,U-DEC,3,5:00
4562,win,Gleison Tibau,Rafaello Oliveira,1,0,19,12,3,0,2,0,Lightweight,SUB,2,3:28
4563,win,Michael McDonald,Chris Cariaso,0,0,32,44,1,1,0,0,Bantamweight,S-DEC,3,5:00
4564,win,Renan Barao,Cole Escovedo,0,0,46,29,6,0,0,0,Bantamweight,U-DEC,3,5:00
4565,win,Georges St-Pierre,Jake Shields,0,0,85,78,2,0,0,0,Welterweight,U-DEC,5,5:00
4566,win,Jose Aldo,Mark Hominick,1,0,94,71,5,1,1,0,Featherweight,U-DEC,5,5:00
4567,win,Lyoto Machida,Randy Couture,1,0,15,5,0,0,0,0,Light Heavyweight,KO/TKO,2,1:05
4568,win,Vladimir Matyushenko,Jason Brilz,1,0,8,1,0,0,0,0,Light Heavyweight,KO/TKO,1,0:20
4569,win,Benson Henderson,Mark Bocek,0,0,56,11,3,4,0,2,Lightweight,U-DEC,3,5:00
4570,win,Rory MacDonald,Nate Diaz,0,0,42,26,7,0,0,0,Welterweight,U-DEC,3,5:00
4571,win,Jake Ellenberger,Sean Pierson,1,0,9,3,1,0,0,0,Welterweight,KO/TKO,1,2:42
4572,win,Claude Patrick,Daniel Roberts,0,0,29,6,4,1,1,1,Welterweight,U-DEC,3,5:00
4573,win,Ivan Menjivar,Charlie Valencia,1,0,8,5,0,0,0,0,Bantamweight,KO/TKO,1,1:30
4574,win,Jason MacDonald,Ryan Jensen,0,0,0,0,0,0,1,1,Middleweight,SUB,1,1:37
4575,win,John Makdessi,Kyle Watson,1,0,50,25,0,0,0,0,Lightweight,KO/TKO,3,1:27
4576,win,Pablo Garza,Yves Jabouin,0,0,26,16,0,0,1,0,Featherweight,SUB,1,4:31
4577,win,Phil Davis,Rogerio Nogueira,0,0,42,8,4,0,0,0,Light Heavyweight,U-DEC,3,5:00
4578,win,Anthony Johnson,Dan Hardy,1,0,20,2,4,0,2,3,Welterweight,U-DEC,3,5:00
4579,win,Amir Sadollah,DaMarques Johnson,0,0,62,27,2,2,0,0,Welterweight,KO/TKO,2,3:27
4580,win,Chan Sung Jung,Leonard Garcia,0,0,30,15,1,0,1,0,Featherweight,SUB,2,4:59
4581,win,Mike Russow,Jon Madsen,0,0,14,27,3,0,0,0,Heavyweight,KO/TKO,2,5:00
4582,win,Mackens Semerzier,Alex Caceres,0,0,9,2,3,0,1,0,Featherweight,SUB,1,3:18
4583,win,John Hathaway,Kris McCray,0,0,43,48,3,3,4,0,Welterweight,S-DEC,3,5:00
4584,win,Michael McDonald,Edwin Figueroa,0,0,51,45,5,0,3,0,Bantamweight,U-DEC,3,5:00
4585,win,Christian Morecraft,Sean McCorkle,0,0,22,8,1,1,2,0,Heavyweight,SUB,2,4:10
4586,win,Johny Hendricks,TJ Waldburger,1,0,7,3,0,0,0,0,Welterweight,KO/TKO,1,1:35
4587,win,Aaron Simpson,Mario Miranda,0,0,59,14,10,0,0,0,Middleweight,U-DEC,3,5:00
4588,win,Nik Lentz,Waylon Lowe,0,0,51,46,0,4,1,1,Lightweight,SUB,3,2:24
4589,win,Jon Jones,Mauricio Rua,1,0,75,9,3,0,0,0,Light Heavyweight,KO/TKO,3,2:37
4590,win,Urijah Faber,Eddie Wineland,0,0,49,11,2,1,0,0,Bantamweight,U-DEC,3,5:00
4591,win,Jim Miller,Kamal Shalorus,1,0,43,26,1,1,2,0,Lightweight,KO/TKO,3,2:15
4592,win,Nate Marquardt,Dan Miller,0,0,47,10,3,2,0,2,Middleweight,U-DEC,3,5:00
4593,win,Brendan Schaub,Mirko Filipovic,1,0,40,21,4,0,0,0,Heavyweight,KO/TKO,3,3:44
4594,win,Luiz Cane,Eliot Marshall,1,0,29,2,0,0,0,0,Light Heavyweight,KO/TKO,1,2:15
4595,win,Edson Barboza,Anthony Njokuani,0,0,46,72,2,1,0,0,Lightweight,U-DEC,3,5:00
4596,win,Mike Pyle,Ricardo Almeida,0,0,36,48,1,1,1,0,Welterweight,U-DEC,3,5:00
4597,win,Gleison Tibau,Kurt Pellegrino,0,0,44,47,2,1,0,0,Lightweight,S-DEC,3,5:00
4598,win,Joseph Benavidez,Ian Loveland,0,0,48,45,5,0,0,0,Bantamweight,U-DEC,3,5:00
4599,win,Nick Catone,Constantinos Philippou,0,0,31,23,3,0,0,0,Catch Weight,U-DEC,3,5:00
4600,win,Erik Koch,Raphael Assuncao,1,0,4,9,0,0,0,0,Featherweight,KO/TKO,1,2:32
4601,win,Diego Sanchez,Martin Kampmann,0,1,51,77,1,0,0,0,Welterweight,U-DEC,3,5:00
4602,win,Mark Munoz,CB Dollaway,1,0,4,2,0,1,0,0,Middleweight,KO/TKO,1,0:54
4603,win,Chris Weidman,Alessio Sakara,0,0,45,27,5,0,0,0,Middleweight,U-DEC,3,5:00
4604,win,Brian Bowles,Damacio Page,0,0,19,17,1,0,1,0,Bantamweight,SUB,1,3:30
4605,win,Cyrille Diabate,Steve Cantwell,1,0,146,28,1,1,0,0,Light Heavyweight,U-DEC,3,5:00
4606,win,Danny Castillo,Joe Stevenson,0,0,55,12,5,2,0,4,Lightweight,U-DEC,3,5:00
4607,win,Shane Roller,Thiago Tavares,1,0,26,22,0,1,0,0,Lightweight,KO/TKO,2,1:28
4608,win,Takeya Mizugaki,Reuben Duran,0,0,43,67,4,0,0,0,Bantamweight,S-DEC,3,5:00
4609,win,Dongi Yang,Rob Kimmons,1,0,57,1,1,1,2,0,Middleweight,KO/TKO,2,4:47
4610,win,Rousimar Palhares,David Branch,0,0,2,6,0,1,3,0,Middleweight,SUB,2,1:44
4611,win,Igor Pokrajac,Todd Brown,1,0,17,15,0,0,0,0,Light Heavyweight,KO/TKO,1,5:00
4612,draw,BJ Penn,Jon Fitch,0,0,12,47,2,4,1,0,Welterweight,M-DEC,3,5:00
4613,win,Michael Bisping,Jorge Rivera,1,0,50,8,3,0,0,0,Middleweight,KO/TKO,2,1:54
4614,win,Dennis Siver,George Sotiropoulos,2,0,74,38,0,0,0,0,Lightweight,U-DEC,3,5:00
4615,win,Brian Ebersole,Chris Lytle,1,0,32,24,4,0,1,5,Welterweight,U-DEC,3,5:00
4616,win,Kyle Noke,Chris Camozzi,0,0,4,4,1,0,1,0,Middleweight,SUB,1,1:35
4617,win,Ross Pearson,Spencer Fisher,0,0,59,38,3,1,0,0,Lightweight,U-DEC,3,5:00
4618,win,Alexander Gustafsson,James Te Huna,0,0,4,6,1,1,2,0,Light Heavyweight,SUB,1,4:27
4619,win,Nick Ring,Riki Fukuda,0,0,41,28,0,6,0,0,Middleweight,U-DEC,3,5:00
4620,win,Anthony Perosh,Tom Blackledge,0,0,7,8,1,0,1,0,Light Heavyweight,SUB,1,2:45
4621,win,Zhang Tiequan,Jason Reinhardt,0,0,4,2,0,0,1,0,Featherweight,SUB,1,0:48
4622,win,Mark Hunt,Chris Tuchscherer,1,0,14,9,0,1,0,0,Heavyweight,KO/TKO,2,1:41
4623,win,Curt Warburton,Maciej Jewtuszko,0,0,18,30,4,0,0,0,Lightweight,U-DEC,3,5:00
4624,win,Anderson Silva,Vitor Belfort,1,0,6,6,0,0,0,0,Middleweight,KO/TKO,1,3:25
4625,win,Forrest Griffin,Rich Franklin,0,0,50,33,5,1,0,0,Light Heavyweight,U-DEC,3,5:00
4626,win,Jon Jones,Ryan Bader,0,0,20,5,2,0,3,0,Light Heavyweight,SUB,2,4:20
4627,win,Jake Ellenberger,Carlos Eduardo Rocha,0,0,25,21,3,0,0,2,Welterweight,S-DEC,3,5:00
4628,win,Miguel Torres,Antonio Banuelos,0,0,73,10,0,0,0,0,Bantamweight,U-DEC,3,5:00
4629,win,Donald Cerrone,Paul Kelly,0,0,37,22,3,0,1,2,Lightweight,SUB,2,3:48
4630,win,Chad Mendes,Michihiro Omigawa,0,0,56,18,4,0,0,2,Featherweight,U-DEC,3,5:00
4631,win,Demetrious Johnson,Norifumi Yamamoto,0,0,38,16,10,0,0,0,Bantamweight,U-DEC,3,5:00
4632,win,Paul Taylor,Gabe Ruediger,1,0,37,17,0,0,0,0,Lightweight,KO/TKO,2,1:42
4633,win,Kyle Kingsbury,Ricardo Romero,1,0,9,1,0,0,0,0,Light Heavyweight,KO/TKO,1,0:21
4634,win,Mike Pierce,Kenny Robertson,1,0,19,12,2,0,1,0,Welterweight,KO/TKO,2,0:29
4635,win,Melvin Guillard,Evan Dunham,2,0,17,2,0,1,0,0,Lightweight,KO/TKO,1,2:58
4636,win,Matt Mitrione,Tim Hague,2,0,16,3,0,0,0,0,Heavyweight,KO/TKO,1,2:59
4637,win,Mark Hominick,George Roop,2,0,9,12,0,0,0,0,Featherweight,KO/TKO,1,1:28
4638,win,Pat Barry,Joey Beltran,1,0,46,55,0,0,0,0,Heavyweight,U-DEC,3,5:00
4639,win,Matt Wiman,Cole Miller,0,0,76,22,1,0,1,0,Lightweight,U-DEC,3,5:00
4640,win,Yves Edwards,Cody McKenzie,0,0,33,16,0,2,1,0,Lightweight,SUB,2,4:33
4641,win,DaMarques Johnson,Mike Guymon,0,0,2,1,1,0,0,0,Welterweight,SUB,1,3:22
4642,win,Rani Yahya,Mike Brown,0,0,40,15,3,1,2,0,Featherweight,U-DEC,3,5:00
4643,win,Waylon Lowe,Willamy Freire,0,0,15,23,4,1,0,0,Lightweight,U-DEC,3,5:00
4644,win,Charlie Brenneman,Amilcar Alves,0,0,26,10,3,0,0,0,Welterweight,U-DEC,3,5:00
4645,win,Chris Cariaso,Will Campuzano,0,0,67,62,0,0,0,0,Bantamweight,U-DEC,3,5:00
4646,draw,Frankie Edgar,Gray Maynard,0,3,95,71,3,3,2,1,Lightweight,S-DEC,5,5:00
4647,win,Brian Stann,Chris Leben,3,0,30,7,0,0,1,0,Middleweight,KO/TKO,1,3:37
4648,nc,Brandon Vera,Thiago Silva,0,0,19,51,0,3,0,1,Light Heavyweight,Overturned,3,5:00
4649,win,Dong Hyun Kim,Nate Diaz,0,0,19,36,3,1,0,1,Welterweight,U-DEC,3,5:00
4650,win,Clay Guida,Takanori Gomi,0,0,12,14,3,0,2,0,Lightweight,SUB,2,4:27
4651,win,Jeremy Stephens,Marcus Davis,1,0,25,17,0,2,2,0,Lightweight,KO/TKO,3,2:33
4652,win,Dustin Poirier,Josh Grispi,0,0,77,16,0,2,0,2,Featherweight,U-DEC,3,5:00
4653,win,Brad Tavares,Phil Baroni,1,1,22,11,0,0,0,1,Middleweight,KO/TKO,1,4:20
4654,win,Diego Nunes,Mike Brown,0,0,65,68,0,4,0,0,Featherweight,S-DEC,3,5:00
4655,win,Daniel Roberts,Greg Soto,0,0,3,6,1,0,2,1,Welterweight,SUB,1,3:45
4656,win,Jacob Volkmann,Antonio McKee,0,0,10,25,1,1,2,0,Lightweight,S-DEC,3,5:00
4657,win,Georges St-Pierre,Josh Koscheck,0,0,110,16,4,1,0,0,Welterweight,U-DEC,5,5:00
4658,win,Stefan Struve,Sean McCorkle,0,0,11,4,0,1,0,2,Heavyweight,KO/TKO,1,3:55
4659,win,Jim Miller,Charles Oliveira,0,0,1,5,1,0,2,0,Lightweight,SUB,1,1:59
4660,win,Mac Danzig,Joe Stevenson,1,0,9,6,0,0,0,0,Lightweight,KO/TKO,1,1:54
4661,win,Thiago Alves,John Howard,1,0,73,37,2,0,0,0,Welterweight,U-DEC,3,5:00
4662,win,Dan Miller,Joe Doerksen,0,0,18,12,5,0,1,2,Middleweight,S-DEC,3,5:00
4663,win,Mark Bocek,Dustin Hazelett,0,0,9,0,1,0,1,0,Lightweight,SUB,1,2:33
4664,draw,Jesse Bongfeldt,Rafael Natal,0,0,53,13,2,5,0,0,Middleweight,M-DEC,3,5:00
4665,win,Sean Pierson,Matthew Riddle,1,0,112,35,1,0,1,1,Welterweight,U-DEC,3,5:00
4666,win,Ricardo Almeida,TJ Grant,0,0,48,6,6,0,0,0,Welterweight,U-DEC,3,5:00
4667,win,John Makdessi,Pat Audinwood,1,0,74,19,0,1,0,0,Lightweight,U-DEC,3,5:00
4668,win,Jonathan Brookins,Michael Johnson,0,1,32,30,3,0,0,0,Lightweight,U-DEC,3,5:00
4669,win,Stephan Bonnar,Igor Pokrajac,0,0,44,23,3,0,1,0,Light Heavyweight,U-DEC,3,5:00
4670,win,Demian Maia,Kendall Grove,0,0,42,18,5,0,1,0,Middleweight,U-DEC,3,5:00
4671,win,Rick Story,Johny Hendricks,0,0,55,24,2,6,1,1,Welterweight,U-DEC,3,5:00
4672,win,Leonard Garcia,Nam Phan,0,0,64,102,2,0,0,1,Featherweight,S-DEC,3,5:00
4673,win,Cody McKenzie,Aaron Wilkinson,0,0,0,0,1,1,2,0,Lightweight,SUB,1,2:03
4674,win,Ian Loveland,Tyler Toner,2,0,44,21,0,0,0,0,Featherweight,U-DEC,3,5:00
4675,win,Kyle Watson,Sako Chivitchian,0,0,72,36,0,0,0,0,Lightweight,U-DEC,3,5:00
4676,win,Nick Pace,Will Campuzano,0,0,18,16,7,1,1,0,Bantamweight,SUB,3,4:33
4677,win,Pablo Garza,Fredson Paixao,1,0,3,1,0,0,0,0,Featherweight,KO/TKO,1,0:51
4678,win,David Branch,Rich Attonito,0,0,16,6,4,0,0,0,Middleweight,U-DEC,3,5:00
4679,win,Quinton Jackson,Lyoto Machida,0,0,16,33,1,1,0,1,Light Heavyweight,S-DEC,3,5:00
4680,win,BJ Penn,Matt Hughes,1,0,7,3,0,0,0,0,Welterweight,KO/TKO,1,0:21
4681,win,Maiquel Falcao,Gerald Harris,1,0,25,8,1,2,3,0,Middleweight,U-DEC,3,5:00
4682,win,Phil Davis,Tim Boetsch,0,0,33,7,2,0,2,1,Light Heavyweight,SUB,2,2:55
4683,win,George Sotiropoulos,Joe Lauzon,0,0,19,16,3,0,2,0,Lightweight,SUB,2,2:43
4684,win,Brian Foster,Matt Brown,0,0,25,13,3,1,2,1,Welterweight,SUB,2,2:11
4685,win,Mark Munoz,Aaron Simpson,0,0,76,43,1,5,0,0,Middleweight,U-DEC,3,5:00
4686,win,Dennis Hallman,Karo Parisyan,1,0,10,2,0,0,0,0,Welterweight,KO/TKO,1,1:47
4687,win,Edson Barboza,Mike Lullo,2,0,43,12,2,0,0,1,Lightweight,KO/TKO,3,0:26
4688,win,Paul Kelly,TJ O'Brien,1,0,44,32,1,1,0,0,Lightweight,KO/TKO,2,3:16
4689,win,Nik Lentz,Tyson Griffin,0,1,34,31,4,8,3,1,Lightweight,S-DEC,3,5:00
4690,win,Yushin Okami,Nate Marquardt,0,0,25,21,1,3,0,2,Middleweight,U-DEC,3,5:00
4691,win,Dennis Siver,Andre Winner,1,0,30,13,0,0,1,0,Lightweight,SUB,1,3:37
4692,win,Amir Sadollah,Peter Sobotta,0,0,90,34,0,0,0,0,Welterweight,U-DEC,3,5:00
4693,win,Krzysztof Soszynski,Goran Reljic,0,0,57,23,0,2,3,0,Light Heavyweight,U-DEC,3,5:00
4694,win,Duane Ludwig,Nick Osipczak,0,2,99,60,0,2,0,0,Welterweight,S-DEC,3,5:00
4695,win,Vladimir Matyushenko,Alexandre Ferreira,0,0,19,6,2,0,0,0,Light Heavyweight,KO/TKO,1,2:20
4696,win,Pascal Krauss,Mark Scanlon,0,0,50,33,3,3,2,2,Welterweight,U-DEC,3,5:00
4697,win,Kyle Noke,Rob Kimmons,0,0,25,16,3,0,2,0,Middleweight,SUB,2,1:33
4698,win,Karlos Vemola,Seth Petruzelli,0,0,18,3,2,0,0,2,Light Heavyweight,KO/TKO,1,3:46
4699,win,Carlos Eduardo Rocha,Kris McCray,0,0,2,3,0,2,1,0,Welterweight,SUB,1,2:21
4700,win,Cain Velasquez,Brock Lesnar,2,0,31,9,1,1,0,0,Heavyweight,KO/TKO,1,4:12
4701,win,Jake Shields,Martin Kampmann,0,0,25,35,4,0,0,3,Welterweight,S-DEC,3,5:00
4702,win,Diego Sanchez,Paulo Thiago,0,0,48,36,2,1,0,4,Welterweight,U-DEC,3,5:00
4703,win,Matt Hamill,Tito Ortiz,0,0,41,37,3,0,0,0,Light Heavyweight,U-DEC,3,5:00
4704,win,Brendan Schaub,Gabriel Gonzaga,1,0,53,37,0,0,0,1,Heavyweight,U-DEC,3,5:00
4705,win,Court McGee,Ryan Jensen,0,1,60,36,2,1,1,0,Middleweight,SUB,3,1:21
4706,win,Tom Lawlor,Patrick Cote,0,0,49,6,5,0,3,0,Middleweight,U-DEC,3,5:00
4707,win,Daniel Roberts,Mike Guymon,0,0,2,0,1,0,1,0,Welterweight,SUB,1,1:13
4708,win,Sam Stout,Paul Taylor,0,0,107,140,1,0,0,0,Lightweight,S-DEC,3,5:00
4709,win,Chris Camozzi,Dongi Yang,0,0,74,51,0,3,0,0,Middleweight,S-DEC,3,5:00
4710,win,Jon Madsen,Gilbert Yvel,0,0,18,0,1,0,0,0,Heavyweight,KO/TKO,1,1:48
4711,win,Michael Bisping,Yoshihiro Akiyama,0,0,118,50,0,0,0,0,Middleweight,U-DEC,3,5:00
4712,win,Carlos Condit,Dan Hardy,1,0,26,9,0,0,0,0,Welterweight,KO/TKO,1,4:27
4713,win,Mike Pyle,John Hathaway,0,0,46,18,5,0,1,0,Welterweight,U-DEC,3,5:00
4714,draw,Cheick Kongo,Travis Browne,0,0,58,22,0,2,0,0,Heavyweight,U-DEC,3,5:00
4715,win,Claude Patrick,James Wilks,0,0,23,12,3,0,0,0,Welterweight,U-DEC,3,5:00
4716,win,Alexander Gustafsson,Cyrille Diabate,1,0,28,11,2,0,3,0,Light Heavyweight,SUB,2,2:41
4717,win,Rob Broughton,Vinicius Queiroz,0,0,67,47,0,5,6,0,Heavyweight,SUB,3,1:43
4718,win,Paul Sass,Mark Holst,0,0,2,3,0,0,4,0,Lightweight,SUB,1,4:45
4719,win,Spencer Fisher,Curt Warburton,0,0,68,45,1,1,2,2,Lightweight,U-DEC,3,5:00
4720,win,Fabio Maldonado,James McSweeney,1,0,89,49,0,0,2,0,Light Heavyweight,KO/TKO,3,0:48
4721,win,Frank Mir,Mirko Filipovic,1,0,25,19,0,0,0,0,Heavyweight,KO/TKO,3,4:02
4722,win,Ryan Bader,Rogerio Nogueira,0,0,42,28,5,0,0,0,Light Heavyweight,U-DEC,3,5:00
4723,win,Chris Lytle,Matt Serra,0,0,153,124,0,0,0,0,Welterweight,U-DEC,3,5:00
4724,win,Sean Sherk,Evan Dunham,0,0,38,75,5,0,0,7,Lightweight,S-DEC,3,5:00
4725,win,Melvin Guillard,Jeremy Stephens,0,1,73,62,0,0,0,0,Lightweight,S-DEC,3,5:00
4726,win,CB Dollaway,Joe Doerksen,0,0,1,1,0,0,2,0,Middleweight,SUB,1,2:13
4727,win,Matt Mitrione,Joey Beltran,0,0,76,52,0,1,0,0,Heavyweight,U-DEC,3,5:00
4728,win,Thiago Tavares,Pat Audinwood,0,0,7,3,2,0,1,0,Lightweight,SUB,1,3:47
4729,win,Waylon Lowe,Steve Lopez,0,0,26,23,5,0,0,0,Lightweight,S-DEC,3,5:00
4730,win,TJ Grant,Julio Paulino,0,0,17,12,4,0,1,1,Welterweight,U-DEC,3,5:00
4731,win,Sean McCorkle,Mark Hunt,0,0,0,2,0,1,2,0,Heavyweight,SUB,1,1:03
4732,win,Nate Marquardt,Rousimar Palhares,0,0,13,1,0,0,1,1,Middleweight,KO/TKO,1,3:28
4733,win,Charles Oliveira,Efrain Escudero,0,0,35,13,2,0,1,0,Lightweight,SUB,3,2:25
4734,win,Jim Miller,Gleison Tibau,0,0,29,23,0,4,2,0,Lightweight,U-DEC,3,5:00
4735,win,Cole Miller,Ross Pearson,1,0,24,26,1,0,1,0,Lightweight,SUB,2,1:49
4736,win,Yves Edwards,John Gunderson,0,0,54,15,1,0,1,2,Lightweight,U-DEC,3,5:00
4737,win,Kyle Kingsbury,Jared Hamman,0,0,79,88,9,0,0,0,Light Heavyweight,U-DEC,3,5:00
4738,win,David Branch,Tomasz Drwal,0,0,15,10,3,0,0,0,Middleweight,U-DEC,3,5:00
4739,win,Rich Attonito,Rafael Natal,1,0,25,28,0,2,0,0,Middleweight,U-DEC,3,5:00
4740,win,TJ Waldburger,David Mitchell,0,0,37,13,6,2,7,6,Welterweight,U-DEC,3,5:00
4741,win,Brian Foster,Forrest Petz,1,0,17,1,0,0,0,0,Welterweight,KO/TKO,1,1:07
4742,win,Frankie Edgar,BJ Penn,0,0,94,36,3,2,0,0,Lightweight,U-DEC,5,5:00
4743,win,Randy Couture,James Toney,0,0,8,0,1,0,2,0,Heavyweight,SUB,1,3:19
4744,win,Demian Maia,Mario Miranda,0,0,30,14,5,0,1,0,Middleweight,U-DEC,3,5:00
4745,win,Gray Maynard,Kenny Florian,0,0,15,14,5,0,0,0,Lightweight,U-DEC,3,5:00
4746,win,Nate Diaz,Marcus Davis,0,1,94,52,1,1,1,0,Welterweight,SUB,3,4:02
4747,win,Joe Lauzon,Gabe Ruediger,0,0,19,1,2,0,1,0,Lightweight,SUB,1,2:01
4748,win,Nik Lentz,Andre Winner,0,0,23,20,7,0,1,0,Lightweight,U-DEC,3,5:00
4749,win,Dan Miller,John Salter,0,0,23,21,0,2,2,0,Middleweight,SUB,2,1:53
4750,win,Greg Soto,Nick Osipczak,0,0,70,29,3,0,1,1,Welterweight,U-DEC,3,5:00
4751,win,Mike Pierce,Amilcar Alves,0,0,31,4,4,0,2,0,Welterweight,SUB,3,3:11
4752,win,Anderson Silva,Chael Sonnen,0,0,29,89,1,3,3,1,Middleweight,SUB,5,3:10
4753,win,Jon Fitch,Thiago Alves,0,0,29,22,9,0,0,0,Welterweight,U-DEC,3,5:00
4754,win,Clay Guida,Rafael Dos Anjos,0,0,19,17,2,1,0,0,Lightweight,SUB,3,1:51
4755,win,Matt Hughes,Ricardo Almeida,1,0,2,10,0,0,1,0,Welterweight,SUB,1,3:15
4756,win,Junior Dos Santos,Roy Nelson,1,0,130,40,1,0,0,0,Heavyweight,U-DEC,3,5:00
4757,win,Rick Story,Dustin Hazelett,1,0,75,7,3,0,0,2,Welterweight,KO/TKO,2,1:15
4758,win,Phil Davis,Rodney Wallace,0,0,59,2,3,0,0,0,Light Heavyweight,U-DEC,3,5:00
4759,win,Johny Hendricks,Charlie Brenneman,2,0,28,9,0,2,0,0,Welterweight,KO/TKO,2,0:40
4760,win,Tim Boetsch,Todd Brown,0,0,60,28,3,0,1,0,Light Heavyweight,U-DEC,3,5:00
4761,win,Stefan Struve,Christian Morecraft,1,0,11,36,0,1,2,1,Heavyweight,KO/TKO,2,0:22
4762,win,Dennis Hallman,Ben Saunders,0,0,28,30,3,0,0,1,Welterweight,U-DEC,3,5:00
4763,win,Jon Jones,Vladimir Matyushenko,0,0,15,0,1,0,0,0,Light Heavyweight,KO/TKO,1,1:52
