,Weight class,Round,f1_Height_cm,f1_Wins,f1_Losses,f1_Reach,f1_DOB,f1_SLpM,f1_Str. Acc.,f1_SApM,f1_Str. Def,f1_TD Avg.,f1_TD Acc.,f1_TD Def.,f1_Sub. Avg.,f2_Height_cm,f2_Wins,f2_Losses,f2_Reach,f2_DOB,f2_SLpM,f2_Str. Acc.,f2_SApM,f2_Str. Def,f2_TD Avg.,f2_TD Acc.,f2_TD Def.,f2_Sub. Avg.,Method_DEC,Method_KO/TKO,Method_SUB,f1_STANCE_Orthodox,f1_STANCE_Southpaw,f1_STANCE_Switch,f1_STANCE_unk,f2_STANCE_Orthodox,f2_STANCE_Southpaw,f2_STANCE_Switch,f2_STANCE_unk,winner
83,1.0,2.0,165.1,21.0,3.0,66.0,1988.0,3.02,51.0,1.99,62.0,2.64,63.0,77.0,0.4,154.94,21.0,9.0,62.0,1991.0,6.15,50.0,5.2,52.0,2.97,55.0,66.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
84,9.0,1.0,187.96,15.0,6.0,78.0,1984.0,3.03,43.0,3.14,52.0,3.92,47.0,65.0,0.9,182.88,18.0,9.0,79.0,1984.0,3.34,51.0,3.54,53.0,0.67,38.0,69.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85,8.0,1.0,190.5,13.0,4.0,78.0,1990.0,3.72,47.0,2.79,53.0,0.98,46.0,71.0,0.7,154.94,22.0,10.0,76.0,1988.0,2.86,50.0,2.23,48.0,2.37,37.0,63.0,0.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
86,9.0,1.0,185.42,9.0,4.0,74.0,1990.0,2.87,51.0,2.38,57.0,0.92,57.0,45.0,0.7,187.96,16.0,4.0,75.0,1995.0,3.35,58.0,4.19,39.0,1.73,50.0,50.0,2.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
87,6.0,3.0,172.72,14.0,3.0,70.0,1990.0,1.73,57.0,1.27,62.0,1.0,20.0,0.0,1.0,154.94,14.0,7.0,68.0,1985.0,2.77,47.0,1.93,51.0,0.5,14.0,70.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
88,5.0,1.0,170.18,9.0,2.0,70.0,1989.0,5.78,39.0,2.65,58.0,0.0,0.0,57.0,0.0,167.64,9.0,3.0,70.0,1993.0,2.63,24.0,4.02,54.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
89,7.0,3.0,172.72,12.0,4.0,71.0,1985.0,3.85,53.0,1.88,58.0,0.44,25.0,25.0,0.4,175.26,17.0,4.0,71.0,2000.0,2.8,40.0,6.4,45.0,3.0,75.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
90,9.0,5.0,182.88,24.0,5.0,73.0,1990.0,4.68,41.0,3.34,61.0,0.64,34.0,83.0,0.0,175.26,17.0,7.0,71.0,1991.0,3.52,42.0,3.24,57.0,1.16,37.0,62.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
91,11.0,3.0,193.04,15.0,7.0,78.0,1989.0,6.0,45.0,5.77,52.0,0.0,0.0,77.0,0.0,190.5,31.0,20.0,77.0,1979.0,3.62,44.0,2.95,57.0,0.45,36.0,78.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92,1.0,3.0,165.1,7.0,4.0,64.0,1988.0,4.51,48.0,4.59,57.0,0.87,33.0,50.0,0.1,165.1,9.0,1.0,65.0,1993.0,3.85,55.0,2.4,59.0,3.0,46.0,87.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
93,7.0,3.0,175.26,6.0,2.0,72.0,1990.0,3.96,43.0,5.49,52.0,3.0,39.0,0.0,0.0,190.5,9.0,3.0,75.0,1993.0,3.66,46.0,3.12,51.0,1.17,33.0,48.0,1.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
94,0.0,3.0,157.48,5.0,1.0,61.0,1993.0,2.67,54.0,2.07,64.0,3.0,33.0,85.0,0.0,165.1,13.0,6.0,67.0,1983.0,2.4,33.0,4.45,48.0,1.5,23.0,42.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
95,7.0,3.0,154.94,13.0,5.0,71.0,1991.0,3.66,50.0,2.61,59.0,0.81,66.0,58.0,0.0,154.94,8.0,3.0,73.0,1994.0,2.73,39.0,4.47,41.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
96,5.0,2.0,165.1,21.0,6.0,69.0,1991.0,4.01,54.0,3.11,45.0,6.11,54.0,52.0,0.6,172.72,16.0,8.0,69.0,1986.0,3.93,36.0,3.67,56.0,0.48,14.0,61.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
97,9.0,5.0,182.88,17.0,5.0,74.0,1993.0,3.88,43.0,3.04,63.0,2.24,47.0,78.0,0.7,190.5,21.0,7.0,81.0,1992.0,3.74,54.0,2.33,56.0,0.92,45.0,47.0,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
98,6.0,3.0,175.26,11.0,2.0,71.0,1993.0,5.43,48.0,3.46,58.0,0.0,0.0,68.0,0.5,172.72,17.0,1.0,70.0,1994.0,2.96,40.0,2.15,66.0,1.44,50.0,76.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
99,9.0,2.0,187.96,33.0,15.0,75.0,1986.0,3.2,43.0,3.44,54.0,0.07,16.0,82.0,0.1,187.96,9.0,2.0,72.0,1990.0,4.2,45.0,3.13,55.0,0.0,0.0,53.0,3.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100,0.0,1.0,165.1,10.0,7.0,64.0,1985.0,4.64,47.0,3.5,53.0,0.28,40.0,76.0,0.6,162.56,11.0,1.0,63.0,1993.0,3.64,38.0,3.57,61.0,0.51,10.0,0.0,2.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
101,8.0,3.0,154.94,14.0,8.0,71.0,1991.0,4.32,47.0,5.16,52.0,0.81,40.0,78.0,0.2,185.42,14.0,2.0,74.0,1986.0,7.87,48.0,5.69,57.0,1.06,55.0,78.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
102,7.0,3.0,172.72,32.0,16.0,71.0,1983.0,2.65,40.0,2.92,59.0,1.63,43.0,47.0,1.8,175.26,11.0,2.0,70.0,1993.0,2.68,66.0,0.85,58.0,2.39,50.0,0.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
103,7.0,2.0,175.26,14.0,5.0,69.0,1983.0,4.32,48.0,3.58,53.0,2.07,56.0,66.0,0.2,154.94,18.0,1.0,70.0,1990.0,4.26,48.0,2.2,64.0,4.91,33.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
104,7.0,3.0,172.72,18.0,7.0,68.0,1985.0,5.57,51.0,4.02,69.0,0.0,0.0,89.0,0.0,190.5,11.0,4.0,75.0,1997.0,7.91,41.0,6.4,51.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
105,11.0,1.0,190.5,7.0,1.0,74.0,1983.0,3.38,50.0,5.25,49.0,0.51,16.0,100.0,0.0,182.88,6.0,3.0,74.0,1986.0,2.46,43.0,3.85,53.0,0.0,0.0,77.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
106,5.0,3.0,172.72,14.0,0.0,71.0,1995.0,3.14,57.0,1.61,56.0,5.52,46.0,100.0,0.8,172.72,9.0,2.0,69.0,1992.0,3.92,53.0,2.08,58.0,1.97,34.0,67.0,1.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
107,6.0,3.0,154.94,15.0,6.0,73.0,1991.0,4.39,51.0,1.79,64.0,0.0,0.0,42.0,0.6,154.94,18.0,9.0,73.0,1990.0,2.52,46.0,3.02,50.0,1.45,35.0,42.0,1.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
108,10.0,3.0,154.94,9.0,2.0,73.0,1988.0,3.56,74.0,2.56,34.0,2.56,53.0,40.0,0.3,193.04,14.0,2.0,78.0,1993.0,3.95,45.0,3.9,54.0,2.79,61.0,88.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
109,11.0,2.0,193.04,20.0,4.0,80.0,1982.0,4.82,53.0,3.82,54.0,1.86,34.0,68.0,0.0,193.04,16.0,3.0,83.0,1986.0,2.54,41.0,2.04,45.0,0.2,33.0,72.0,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
110,8.0,1.0,175.26,19.0,7.0,74.0,1982.0,2.36,48.0,2.76,54.0,1.06,40.0,87.0,0.4,154.94,20.0,7.0,75.0,1991.0,5.74,54.0,5.78,52.0,0.66,50.0,65.0,0.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
111,5.0,3.0,170.18,22.0,5.0,70.0,1991.0,4.84,43.0,4.93,61.0,0.17,14.0,75.0,0.0,154.94,13.0,1.0,72.0,1994.0,6.31,57.0,3.28,64.0,0.79,50.0,60.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
112,1.0,3.0,165.1,9.0,6.0,63.0,1995.0,2.01,49.0,2.52,51.0,2.54,47.0,16.0,0.9,160.02,11.0,2.0,65.0,1997.0,6.0,48.0,2.85,61.0,2.25,75.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
113,7.0,1.0,154.94,16.0,8.0,74.0,1986.0,4.22,47.0,3.86,46.0,0.0,0.0,57.0,0.8,182.88,13.0,4.0,74.0,1994.0,2.02,34.0,4.65,43.0,3.9,30.0,66.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
114,10.0,1.0,185.42,7.0,2.0,75.8,1994.0,1.0,30.0,6.73,31.0,0.0,0.0,0.0,0.0,182.88,10.0,2.0,76.0,1987.0,3.31,48.0,3.6,46.0,0.39,14.0,85.0,0.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
115,10.0,3.0,182.88,15.0,4.0,74.0,1995.0,4.45,52.0,3.24,67.0,0.69,40.0,40.0,0.0,190.5,11.0,4.0,78.0,1994.0,3.77,35.0,4.36,50.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
116,9.0,3.0,175.26,14.0,3.0,76.0,1986.0,5.21,44.0,5.35,50.0,0.5,25.0,40.0,0.0,185.42,12.0,4.0,74.0,1990.0,5.36,48.0,4.79,55.0,0.43,25.0,72.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
117,9.0,5.0,190.5,21.0,7.0,81.0,1992.0,3.74,54.0,2.33,56.0,0.92,45.0,47.0,0.6,185.42,22.0,7.0,77.0,1984.0,3.46,47.0,2.72,53.0,3.11,33.0,94.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
118,8.0,1.0,154.94,17.0,8.0,76.0,1985.0,4.14,48.0,3.94,56.0,1.7,51.0,66.0,0.5,182.88,16.0,6.0,71.0,1990.0,4.39,46.0,4.37,54.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
119,5.0,3.0,165.1,12.0,6.0,67.0,1989.0,2.24,41.0,4.65,51.0,1.07,50.0,27.0,0.5,170.18,13.0,3.0,70.0,1993.0,4.69,44.0,2.31,55.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
120,11.0,1.0,187.96,7.0,4.0,75.0,1989.0,4.33,51.0,8.44,41.0,0.0,0.0,0.0,0.0,187.96,12.0,3.0,75.0,1993.0,4.38,50.0,3.44,50.0,0.0,0.0,46.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
121,2.0,3.0,154.94,8.0,1.0,72.0,1991.0,4.16,49.0,2.17,46.0,0.98,21.0,64.0,0.5,167.64,9.0,7.0,68.0,1977.0,3.29,41.0,3.37,61.0,0.66,63.0,50.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
122,7.0,3.0,154.94,17.0,1.0,72.0,1994.0,3.4,48.0,2.1,51.0,3.44,34.0,40.0,1.6,182.88,18.0,5.0,75.0,1980.0,2.65,44.0,2.77,58.0,1.07,29.0,89.0,0.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
123,5.0,1.0,170.18,5.0,2.0,70.0,1991.0,7.12,56.0,7.63,42.0,0.0,0.0,0.0,0.0,154.94,10.0,2.0,75.0,1992.0,3.77,55.0,1.5,56.0,4.15,77.0,66.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
124,4.0,2.0,162.56,12.0,5.0,65.0,1990.0,2.98,46.0,3.23,58.0,2.89,31.0,64.0,0.0,165.1,9.0,3.0,67.0,1996.0,2.66,45.0,3.05,43.0,2.22,50.0,33.0,2.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
125,10.0,1.0,195.58,19.0,6.0,79.0,1991.0,3.55,45.0,3.45,47.0,1.72,41.0,60.0,1.7,190.5,15.0,6.0,77.0,1987.0,4.18,51.0,3.22,60.0,4.28,57.0,71.0,2.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
126,6.0,1.0,167.64,13.0,2.0,66.0,1986.0,4.39,45.0,4.28,57.0,2.98,42.0,53.0,1.5,170.18,15.0,4.0,71.0,1991.0,3.82,46.0,3.41,56.0,1.38,25.0,55.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
127,5.0,2.0,172.72,13.0,4.0,70.0,1994.0,4.27,46.0,3.81,58.0,0.48,37.0,63.0,0.0,172.72,13.0,5.0,69.0,1985.0,4.21,47.0,3.25,56.0,2.07,46.0,60.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128,4.0,3.0,165.1,15.0,6.0,68.0,1993.0,3.67,45.0,4.3,48.0,1.0,28.0,80.0,0.0,167.64,16.0,3.0,66.0,1993.0,3.79,52.0,2.83,67.0,1.93,44.0,100.0,1.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
129,0.0,3.0,170.18,8.0,7.0,69.0,1987.0,2.75,39.0,3.53,46.0,1.33,37.0,68.0,0.7,160.02,13.0,9.0,64.0,1985.0,5.66,50.0,4.98,64.0,0.45,36.0,76.0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
130,6.0,3.0,175.26,11.0,3.0,69.0,1995.0,4.79,45.0,4.11,61.0,0.0,0.0,47.0,0.7,172.72,16.0,8.0,71.0,1988.0,5.1,36.0,7.3,51.0,1.03,50.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
131,5.0,2.0,170.18,16.0,8.0,70.0,1987.0,0.9,27.0,3.89,40.0,1.42,50.0,44.0,0.0,167.64,27.0,10.0,67.0,1984.0,1.57,37.0,1.7,50.0,2.89,33.0,24.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
132,7.0,3.0,154.94,13.0,3.0,72.0,1995.0,5.81,47.0,3.23,74.0,0.18,16.0,84.0,0.0,170.18,12.0,1.0,70.0,1994.0,3.47,23.0,6.6,54.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
133,1.0,3.0,170.18,9.0,9.0,67.0,1987.0,4.33,38.0,4.19,52.0,0.28,27.0,38.0,0.6,165.1,9.0,4.0,67.0,1992.0,3.76,41.0,4.55,61.0,0.8,40.0,57.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
134,0.0,3.0,165.1,5.0,3.0,67.0,1995.0,3.33,54.0,1.2,70.0,0.0,0.0,71.0,1.0,160.02,10.0,6.0,65.0,1985.0,1.79,40.0,3.35,44.0,1.06,42.0,83.0,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
135,10.0,5.0,193.04,21.0,1.0,80.0,1989.0,3.94,50.0,2.59,62.0,0.0,0.0,80.0,0.2,187.96,28.0,8.0,78.0,1983.0,3.59,49.0,2.79,53.0,1.18,53.0,65.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136,3.0,1.0,182.88,11.0,5.0,72.0,1990.0,1.76,46.0,3.35,37.0,0.52,25.0,53.0,0.5,172.72,21.0,4.0,69.0,1988.0,4.5,51.0,2.45,57.0,2.5,53.0,84.0,0.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
137,5.0,4.0,170.18,20.0,3.0,71.0,1989.0,4.84,49.0,2.2,63.0,1.77,24.0,41.0,0.9,170.18,15.0,2.0,67.0,1993.0,5.99,52.0,3.55,62.0,2.14,66.0,90.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
138,7.0,3.0,154.94,19.0,1.0,70.0,1991.0,2.0,56.0,0.77,70.0,3.46,68.0,93.0,1.0,172.72,23.0,11.0,70.0,1988.0,4.38,40.0,4.08,52.0,0.82,18.0,55.0,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
139,10.0,3.0,187.96,21.0,9.0,76.0,1984.0,4.27,48.0,2.33,55.0,0.7,38.0,66.0,0.1,193.04,14.0,2.0,78.0,1992.0,4.23,52.0,2.23,52.0,0.75,25.0,90.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
140,5.0,3.0,172.72,23.0,3.0,68.0,1985.0,3.65,32.0,2.42,72.0,2.99,46.0,83.0,0.1,170.18,16.0,3.0,68.0,1991.0,4.81,42.0,4.3,59.0,1.1,39.0,59.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
141,5.0,3.0,172.72,16.0,5.0,67.0,1997.0,4.35,42.0,3.64,57.0,0.59,75.0,56.0,0.4,172.72,9.0,1.0,72.0,1995.0,5.32,46.0,3.04,61.0,2.88,63.0,71.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
142,4.0,3.0,162.56,28.0,8.0,65.0,1984.0,3.52,34.0,2.67,61.0,1.41,30.0,62.0,0.6,167.64,13.0,0.0,67.0,1992.0,3.37,55.0,2.65,56.0,2.75,28.0,64.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
143,4.0,1.0,162.56,22.0,9.0,69.0,1993.0,5.02,39.0,3.84,66.0,0.53,23.0,86.0,0.0,165.1,17.0,3.0,67.0,1992.0,2.82,53.0,3.41,43.0,1.68,43.0,51.0,1.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
144,4.0,3.0,170.18,18.0,11.0,66.0,1986.0,3.35,45.0,2.49,59.0,4.01,49.0,58.0,1.1,167.64,15.0,9.0,69.0,1989.0,4.22,52.0,2.94,57.0,0.75,28.0,70.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
145,8.0,3.0,154.94,14.0,0.0,72.0,1992.0,4.72,55.0,3.6,63.0,2.69,60.0,100.0,1.2,154.94,17.0,5.0,73.0,1994.0,3.03,44.0,2.16,61.0,1.93,41.0,66.0,0.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
146,5.0,2.0,175.26,8.0,2.0,69.0,1993.0,5.71,45.0,4.78,54.0,0.48,33.0,70.0,0.0,170.18,13.0,6.0,70.0,1990.0,3.84,61.0,6.81,35.0,1.17,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
147,11.0,5.0,187.96,12.0,2.0,78.0,1988.0,3.15,49.0,3.27,40.0,0.0,0.0,80.0,0.0,193.04,8.0,0.0,81.0,1990.0,5.04,55.0,1.85,69.0,1.13,26.0,100.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
148,10.0,3.0,190.5,15.0,1.0,75.0,1992.0,3.41,53.0,1.78,65.0,1.18,33.0,85.0,0.0,190.5,27.0,8.0,77.0,1992.0,4.33,56.0,2.52,43.0,1.34,33.0,55.0,1.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
149,5.0,3.0,167.64,19.0,5.0,65.0,1986.0,5.6,43.0,5.87,58.0,0.68,21.0,80.0,0.8,162.56,23.0,5.0,68.0,1989.0,4.03,40.0,3.9,60.0,0.88,27.0,92.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
150,6.0,3.0,154.94,18.0,12.0,73.0,1988.0,4.1,50.0,2.82,65.0,0.57,78.0,64.0,0.8,154.94,21.0,13.0,73.0,1987.0,1.35,36.0,3.22,31.0,0.97,6.0,50.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
151,7.0,3.0,175.26,12.0,4.0,72.0,1992.0,3.57,35.0,3.81,59.0,1.6,38.0,62.0,0.0,175.26,15.0,4.0,70.0,1995.0,2.85,37.0,3.88,60.0,1.06,33.0,63.0,1.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
152,10.0,3.0,190.5,31.0,9.0,78.0,1984.0,2.95,44.0,2.33,56.0,0.38,33.0,66.0,0.0,190.5,14.0,5.0,76.0,1988.0,4.03,48.0,3.27,59.0,0.36,50.0,61.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
153,2.0,3.0,172.72,11.0,2.0,68.0,1991.0,2.66,36.0,3.84,53.0,2.19,48.0,92.0,0.5,167.64,14.0,5.0,68.0,1989.0,4.22,57.0,2.62,51.0,1.62,53.0,50.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154,6.0,3.0,170.18,26.0,11.0,69.0,1990.0,3.24,70.0,1.4,43.0,3.0,62.0,60.0,3.6,175.26,13.0,5.0,69.0,1986.0,3.11,37.0,3.78,48.0,1.76,32.0,40.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
155,9.0,3.0,182.88,11.0,2.0,77.0,1989.0,3.44,58.0,3.29,52.0,2.7,38.0,100.0,0.4,190.5,9.0,3.0,75.0,1995.0,4.17,61.0,2.03,59.0,0.5,12.0,60.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
156,5.0,1.0,167.64,18.0,5.0,71.0,1991.0,4.17,49.0,5.07,55.0,0.86,25.0,60.0,0.0,170.18,24.0,15.0,69.0,1984.0,3.4,29.0,3.66,69.0,0.34,33.0,86.0,0.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
157,6.0,1.0,175.26,14.0,4.0,72.0,1988.0,7.02,50.0,7.67,51.0,0.0,0.0,85.0,0.0,185.42,25.0,10.0,74.0,1989.0,5.1,47.0,5.78,50.0,1.29,54.0,58.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
158,1.0,2.0,167.64,7.0,0.0,69.0,1997.0,5.56,60.0,2.64,38.0,3.47,62.0,60.0,2.1,167.64,4.0,5.0,69.0,1989.0,3.34,37.0,5.2,50.0,0.84,50.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
159,8.0,3.0,182.88,19.0,1.0,76.0,1987.0,4.63,54.0,2.4,57.0,3.27,48.0,100.0,0.1,154.94,19.0,4.0,71.0,1986.0,3.22,45.0,3.04,54.0,2.08,35.0,50.0,0.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
160,1.0,3.0,165.1,13.0,3.0,66.0,1993.0,4.96,43.0,3.61,64.0,0.28,40.0,60.0,0.6,165.1,8.0,2.0,65.0,1998.0,5.21,52.0,3.0,50.0,1.44,40.0,80.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
161,9.0,3.0,154.94,14.0,4.0,72.0,1988.0,3.28,50.0,2.79,58.0,1.13,18.0,60.0,0.8,175.26,17.0,7.0,71.0,1991.0,3.52,42.0,3.24,57.0,1.16,37.0,62.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
162,9.0,3.0,154.94,13.0,8.0,75.0,1990.0,4.2,44.0,3.71,56.0,2.42,52.0,55.0,0.5,187.96,9.0,2.0,72.0,1990.0,4.2,45.0,3.13,55.0,0.0,0.0,53.0,3.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
163,8.0,3.0,187.96,17.0,9.0,75.0,1989.0,3.12,39.0,3.88,58.0,1.26,34.0,73.0,0.6,154.94,19.0,3.0,72.0,1988.0,4.61,42.0,3.8,60.0,1.8,28.0,91.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
164,0.0,1.0,165.1,12.0,4.0,67.0,1992.0,3.71,41.0,3.01,54.0,1.12,33.0,50.0,3.4,162.56,7.0,4.0,63.0,1994.0,3.99,59.0,5.53,58.0,3.37,63.0,25.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
165,5.2,3.0,172.72,17.0,7.0,75.0,1988.0,4.42,41.0,4.25,52.0,0.29,66.0,70.0,0.1,175.26,16.0,3.0,67.0,1991.0,4.3,57.0,2.45,59.0,0.57,60.0,73.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
